UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT
1655129788,-16.771,11.97,2900.0,400.0,13517.0,19926,936.703,0.87,0.91,6.02,0.938,0.021,5480
1655129789,-16.704,12.0,3049.0,400.0,13503.0,19900,936.701,0.87,0.9,5.98,0.933,0.021,5481
1655129790,-16.637,11.97,3078.0,400.0,13502.0,19890,936.707,0.86,0.89,5.9,0.92,0.021,5482
1655129791,-16.569000000000003,12.03,2896.0,400.0,13529.0,19930,936.709,0.84,0.88,5.81,0.906,0.02,5483
1655129792,-16.500999999999998,12.06,2875.0,400.0,13530.0,19943,936.714,0.82,0.85,5.62,0.8759999999999999,0.02,5484
1655129793,-16.432000000000002,11.99,2714.0,400.0,13554.0,19989,936.707,0.8,0.83,5.51,0.86,0.019,5485
1655129794,-16.363,12.01,2605.0,400.0,13571.0,20016,936.691,0.76,0.79,5.2,0.8109999999999999,0.018,5486
1655129795,-16.293,11.99,2432.0,400.0,13598.0,20060,936.68,0.74,0.76,5.07,0.79,0.018,5487
1655129796,-16.223,11.96,2492.0,400.0,13584.0,20045,936.683,0.69,0.72,4.78,0.745,0.017,5488
1655129797,-16.152,11.92,2653.0,400.0,13541.0,20002,936.688,0.67,0.7,4.62,0.721,0.016,5489
1655129798,-16.081,11.94,2697.0,400.0,13538.0,19975,936.685,0.62,0.64,4.26,0.664,0.015,5490
1655129799,-16.009,11.99,2559.0,400.0,13566.0,20026,936.693,0.6,0.62,4.13,0.644,0.015,5491
1655129800,-15.937,11.94,2534.0,400.0,13567.0,20031,936.707,0.57,0.59,3.93,0.612,0.0139999999999999,5492
1655129801,-15.864,12.01,2576.0,400.0,13540.0,20006,936.728,0.56,0.58,3.84,0.599,0.0139999999999999,5493
1655129802,-15.791,11.93,2589.0,400.0,13557.0,20019,936.734,0.52,0.55,3.61,0.563,0.013,5494
1655129803,-15.717,11.98,2277.0,400.0,13614.0,20104,936.717,0.51,0.53,3.53,0.55,0.012,5495
1655129804,-15.643,12.13,2346.0,400.0,13600.0,20082,936.711,0.54,0.56,3.68,0.575,0.013,5496
1655129805,-15.569,12.06,2325.0,400.0,13596.0,20088,936.696,0.67,0.69,4.6,0.7170000000000001,0.016,5497
1655129806,-15.494000000000002,12.06,2342.0,400.0,13595.0,20085,936.686,0.74,0.76,5.06,0.789,0.018,5498
1655129807,-15.418,12.09,2605.0,400.0,13536.0,20005,936.681,0.81,0.84,5.55,0.866,0.02,5499
1655129808,-15.342,12.06,2781.0,400.0,13505.0,19963,936.693,0.83,0.87,5.74,0.894,0.02,5500
1655129809,-15.265999999999998,12.05,2576.0,400.0,13552.0,20017,936.683,0.85,0.88,5.83,0.908,0.021,5501
1655129810,-15.189,12.2,2432.0,400.0,13583.0,20050,936.674,0.88,0.92,6.08,0.948,0.021,5502
1655129811,-15.112,12.65,2363.0,400.0,13598.0,20077,936.673,0.9,0.93,6.18,0.964,0.022,5503
1655129812,-15.034,12.86,2294.0,400.0,13606.0,20088,936.671,0.94,0.97,6.44,1.004,0.023,5504
1655129813,-14.955,12.96,2298.0,400.0,13612.0,20098,936.679,0.96,0.99,6.59,1.028,0.023,5505
1655129814,-14.876,13.05,2090.0,400.0,13630.0,20133,936.68,0.99,1.03,6.81,203.3826604572125,0.024,5506
1655129815,-14.797,13.16,2095.0,670.5749939812214,13638.0,20145,936.681,0.99,1.03,6.84,1.0659999999999998,0.024,5507
1655129816,-14.717,13.29,1808.0,400.0,13665.0,20210,936.673,1.0,1.04,6.88,1.072,0.024,5508
1655129817,-14.637,13.4,1791.0,400.0,13661.0,20216,936.675,0.99,1.03,6.84,1.067,0.024,5509
1655129818,-14.556,13.46,1772.0,400.0,13670.0,20228,936.676,0.99,1.03,6.83,1.0659999999999998,0.024,5510
1655129819,-14.475,13.47,1777.0,400.0,13654.0,20212,936.672,0.98,1.02,6.75,1.053,0.024,5511
1655129820,-14.393,13.47,1839.0,400.0,13658.0,20205,936.676,0.98,1.02,6.73,1.0490000000000002,0.024,5512
1655129821,-14.31,13.55,1852.0,400.0,13655.0,20200,936.672,0.98,1.01,6.72,1.048,0.024,5513
1655129822,-14.228,13.54,2044.0,400.0,13628.0,20151,936.677,0.98,1.01,6.72,1.048,0.024,5514
1655129823,-14.144,13.59,1961.0,400.0,13647.0,20168,936.684,0.99,1.03,6.82,1.063,0.024,5515
1655129824,-14.061,13.65,1819.0,400.0,13671.0,20206,936.683,1.01,1.05,6.93,1.08,0.024,5516
1655129825,-13.976,13.68,1791.0,400.0,13670.0,20217,936.696,1.01,1.05,6.94,1.081,0.024,5517
1655129826,-13.890999999999998,13.67,1837.0,400.0,13656.0,20213,936.699,1.0,1.04,6.9,1.075,0.024,5518
1655129827,-13.806,13.7,1919.0,400.0,13637.0,20181,936.699,0.99,1.03,6.8,1.061,0.024,5519
1655129828,-13.72,13.76,1940.0,400.0,13637.0,20178,936.69,0.98,1.02,6.76,1.054,0.024,5520
1655129829,-13.634,13.71,2151.0,400.0,13597.0,20115,936.682,0.98,1.02,6.74,1.051,0.024,5521
1655129830,-13.547,13.78,1965.0,400.0,13627.0,20165,936.68,0.97,1.01,6.66,1.039,0.023,5522
1655129831,-13.46,13.79,1963.0,400.0,13634.0,20178,936.673,0.94,0.98,6.47,1.008,0.023,5523
1655129832,-13.372,13.81,2099.0,400.0,13596.0,20144,936.666,0.92,0.96,6.35,0.989,0.022,5524
1655129833,-13.284,13.79,2294.0,400.0,13561.0,20080,936.689,0.89,0.93,6.15,0.958,0.022,5525
1655129834,-13.195,13.81,2239.0,400.0,13585.0,20106,936.694,0.89,0.92,6.1,0.952,0.021,5526
1655129835,-13.106,13.79,2134.0,400.0,13598.0,20131,936.694,0.9,0.94,6.2,0.966,0.022,5527
1655129836,-13.015999999999998,13.79,1900.0,400.0,13636.0,20188,936.679,0.91,0.95,6.27,0.977,0.022,5528
1655129837,-12.925999999999998,13.82,1992.0,400.0,13605.0,20165,936.677,0.95,0.98,6.52,1.017,0.023,5529
1655129838,-12.835,13.85,1934.0,400.0,13630.0,20186,936.669,0.97,1.01,6.69,1.044,0.024,5530
1655129839,-12.744000000000002,13.85,2082.0,400.0,13602.0,20140,936.657,0.99,1.03,6.81,1.062,0.024,5531
1655129840,-12.652,13.71,2097.0,400.0,13605.0,20144,936.667,0.98,1.02,6.78,1.057,0.024,5532
1655129841,-12.56,13.29,1959.0,400.0,13624.0,20178,936.674,0.96,0.99,6.59,1.028,0.023,5533
1655129842,-12.467,13.0,1869.0,400.0,13627.0,20199,936.671,0.94,0.98,6.5,1.014,0.023,5534
1655129843,-12.373,12.93,2030.0,400.0,13586.0,20164,936.665,0.94,0.98,6.47,1.009,0.023,5535
1655129844,-12.28,12.86,2281.0,400.0,13537.0,20082,936.67,0.93,0.97,6.41,1.0,0.023,5536
1655129845,-12.185,12.86,2488.0,400.0,13530.0,20045,936.674,0.9,0.94,6.2,0.967,0.022,5537
1655129846,-12.09,12.81,2381.0,400.0,13563.0,20075,936.671,0.88,0.91,6.06,0.945,0.021,5538
1655129847,-11.995,12.83,2220.0,400.0,13583.0,20108,936.67,0.85,0.88,5.82,0.908,0.02,5539
1655129848,-11.899,12.78,2059.0,400.0,13614.0,20150,936.666,0.83,0.86,5.72,0.892,0.02,5540
1655129849,-11.803,12.85,1825.0,400.0,13644.0,20214,936.671,0.81,0.84,5.59,0.871,0.02,5541
1655129850,-11.706,12.76,1833.0,400.0,13633.0,20204,936.674,0.8,0.83,5.52,0.861,0.019,5542
1655129851,-11.608,12.78,1775.0,400.0,13652.0,20222,936.685,0.81,0.84,5.56,0.867,0.02,5543
1655129852,-11.51,12.83,1869.0,400.0,13646.0,20195,936.676,0.81,0.84,5.56,0.867,0.02,5544
1655129853,-11.412,12.77,1883.0,400.0,13641.0,20193,936.666,0.81,0.84,5.58,0.87,0.02,5545
1655129854,-11.313,12.73,1992.0,400.0,13615.0,20159,936.671,0.8,0.83,5.51,0.8590000000000001,0.019,5546
1655129855,-11.213,12.75,1961.0,400.0,13621.0,20182,936.676,0.8,0.83,5.47,0.8540000000000001,0.019,5547
1655129856,-11.113,12.71,2036.0,400.0,13606.0,20158,936.684,0.79,0.82,5.41,0.8440000000000001,0.019,5548
1655129857,-11.013,12.72,1977.0,400.0,13612.0,20173,936.69,0.78,0.81,5.39,0.84,0.019,5549
1655129858,-10.912,12.77,1806.0,400.0,13647.0,20206,936.688,0.79,0.82,5.45,0.8490000000000001,0.019,5550
1655129859,-10.81,12.8,1758.0,400.0,13650.0,20227,936.687,0.79,0.82,5.46,0.851,0.019,5551
1655129860,-10.708,12.73,1611.0,400.0,13681.0,20258,936.686,0.77,0.8,5.32,0.8290000000000001,0.019,5552
1655129861,-10.605,12.8,1793.0,400.0,13624.0,20210,936.69,0.76,0.79,5.24,0.8170000000000001,0.018,5553
1655129862,-10.502,12.79,1867.0,400.0,13627.0,20204,936.682,0.76,0.79,5.22,0.8140000000000001,0.018,5554
1655129863,-10.399,12.73,1990.0,400.0,13598.0,20164,936.686,0.75,0.78,5.16,0.804,0.018,5555
1655129864,-10.294,12.75,1957.0,400.0,13618.0,20174,936.7,0.74,0.77,5.08,0.792,0.018,5556
1655129865,-10.19,12.75,1963.0,400.0,13613.0,20173,936.701,0.73,0.76,5.04,0.7859999999999999,0.018,5557
1655129866,-10.084,12.68,2091.0,400.0,13589.0,20144,936.715,0.75,0.77,5.13,0.8,0.018,5558
1655129867,-9.979,12.73,1921.0,400.0,13619.0,20189,936.712,0.74,0.77,5.08,0.7929999999999999,0.018,5559
1655129868,-9.872,12.75,1913.0,400.0,13602.0,20185,936.712,0.73,0.75,5.0,0.779,0.018,5560
1655129869,-9.765,12.75,1915.0,400.0,13607.0,20191,936.699,0.71,0.74,4.92,0.767,0.017,5561
1655129870,-9.658,12.99,1743.0,400.0,13637.0,20234,936.718,0.73,0.76,5.02,0.7829999999999999,0.018,5562
1655129871,-9.55,13.3,1754.0,400.0,13624.0,20220,936.708,0.78,0.81,5.36,0.835,0.019,5563
1655129872,-9.442,13.62,1948.0,400.0,13582.0,20159,936.698,0.79,0.82,5.42,0.846,0.019,5564
1655129873,-9.333,13.8,2141.0,400.0,13557.0,20121,936.705,0.83,0.86,5.7,0.888,0.02,5565
1655129874,-9.223,13.88,2157.0,400.0,13572.0,20132,936.697,0.85,0.88,5.84,0.911,0.021,5566
1655129875,-9.113,13.92,2310.0,400.0,13539.0,20079,936.695,0.87,0.9,5.99,0.933,0.021,5567
1655129876,-9.003,14.05,2067.0,400.0,13600.0,20153,936.7,0.87,0.91,6.0,0.935,0.021,5568
1655129877,-8.891,14.05,1929.0,400.0,13619.0,20182,936.693,0.88,0.91,6.05,0.944,0.021,5569
1655129878,-8.78,14.13,1777.0,400.0,13643.0,20219,936.692,0.9,0.93,6.18,0.963,0.022,5570
1655129879,-8.668,14.1,1664.0,400.0,13659.0,20243,936.69,0.91,0.94,6.24,0.973,0.022,5571
1655129880,-8.555,14.17,1530.0,400.0,13685.0,20285,936.684,0.91,0.94,6.25,0.974,0.022,5572
1655129881,-8.442,14.27,1655.0,400.0,13664.0,20263,936.677,0.9,0.93,6.18,0.964,0.022,5573
1655129882,-8.328,14.31,1674.0,400.0,13660.0,20253,936.679,0.91,0.95,6.27,0.977,0.022,5574
1655129883,-8.213,14.27,1544.0,400.0,13675.0,20277,936.674,0.92,0.95,6.31,0.984,0.022,5575
1655129884,-8.099,14.35,1477.0,400.0,13678.0,20295,936.684,0.92,0.96,6.33,0.988,0.022,5576
1655129885,-7.983,14.38,1515.0,400.0,13680.0,20283,936.685,0.9,0.94,6.2,0.966,0.022,5577
1655129886,-7.867000000000001,14.42,1546.0,400.0,13682.0,20284,936.679,0.89,0.92,6.11,0.952,0.022,5578
1655129887,-7.751,14.48,1618.0,400.0,13673.0,20260,936.672,0.86,0.89,5.91,0.921,0.021,5579
1655129888,-7.633999999999999,14.58,1525.0,400.0,13692.0,20288,936.67,0.84,0.87,5.79,0.903,0.02,5580
1655129889,-7.516,14.53,1457.0,400.0,13697.0,20305,936.656,0.83,0.86,5.7,0.888,0.02,5581
1655129890,-7.398,14.59,1226.0,400.0,13723.0,20362,936.663,0.82,0.85,5.63,0.878,0.02,5582
1655129891,-7.279,14.66,1256.0,400.0,13705.0,20347,936.669,0.81,0.84,5.54,0.865,0.02,5583
1655129892,-7.16,14.66,1459.0,400.0,13671.0,20304,936.669,0.79,0.82,5.45,0.85,0.019,5584
1655129893,-7.04,14.72,1593.0,400.0,13671.0,20285,936.665,0.78,0.81,5.34,0.8320000000000001,0.019,5585
1655129894,-6.92,14.74,1528.0,400.0,13684.0,20289,936.67,0.78,0.81,5.39,0.841,0.019,5586
1655129895,-6.799,14.79,1425.0,400.0,13695.0,20314,936.671,0.8,0.83,5.49,0.855,0.019,5587
1655129896,-6.6770000000000005,14.87,1419.0,400.0,13685.0,20320,936.67,0.83,0.86,5.7,0.89,0.02,5588
1655129897,-6.555,14.88,1392.0,400.0,13690.0,20318,936.667,0.85,0.88,5.83,0.909,0.021,5589
1655129898,-6.433,14.92,1241.0,400.0,13712.0,20355,936.66,0.85,0.88,5.84,0.911,0.021,5590
1655129899,-6.31,14.92,1260.0,400.0,13700.0,20346,936.661,0.84,0.88,5.81,0.906,0.02,5591
1655129900,-6.186,14.77,1076.0,400.0,13732.0,20399,936.666,0.84,0.88,5.8,0.905,0.02,5592
1655129901,-6.062,14.32,1187.0,400.0,13702.0,20377,936.663,0.84,0.88,5.81,0.906,0.02,5593
1655129902,-5.937,14.13,1260.0,400.0,13699.0,20356,936.661,0.82,0.85,5.66,0.883,0.02,5594
1655129903,-5.812,14.02,1277.0,400.0,13691.0,20343,936.666,0.8,0.83,5.53,0.862,0.019,5595
1655129904,-5.686,13.93,1450.0,400.0,13669.0,20304,936.652,0.77,0.8,5.32,0.8290000000000001,0.019,5596
1655129905,-5.559,13.86,1609.0,400.0,13651.0,20278,936.657,0.75,0.78,5.18,0.8079999999999999,0.018,5597
1655129906,-5.432,13.8,1525.0,400.0,13669.0,20290,936.667,0.72,0.75,4.95,0.772,0.017,5598
1655129907,-5.305,13.75,1442.0,400.0,13675.0,20303,936.676,0.71,0.74,4.89,0.763,0.017,5599
1655129908,-5.1770000000000005,13.72,1565.0,400.0,13647.0,20270,936.677,0.7,0.73,4.81,0.75,0.017,5600
1655129909,-5.048,13.75,1626.0,400.0,13644.0,20262,936.679,0.69,0.72,4.78,0.746,0.017,5601
1655129910,-4.919,13.7,1513.0,400.0,13654.0,20296,936.675,0.71,0.73,4.87,0.759,0.017,5602
1655129911,-4.789,13.72,1390.0,400.0,13682.0,20321,936.672,0.72,0.75,4.95,0.7709999999999999,0.017,5603
1655129912,-4.659,13.7,1375.0,400.0,13679.0,20326,936.681,0.72,0.75,4.95,0.773,0.017,5604
1655129913,-4.5280000000000005,13.73,1346.0,400.0,13684.0,20333,936.68,0.72,0.75,4.97,0.775,0.018,5605
1655129914,-4.396,13.77,1203.0,400.0,13707.0,20374,936.684,0.73,0.76,5.03,0.784,0.018,5606
1655129915,-4.263999999999999,13.72,1057.0,400.0,13717.0,20396,936.681,0.74,0.77,5.12,0.7979999999999999,0.018,5607
1655129916,-4.132,13.7,1184.0,400.0,13686.0,20375,936.679,0.74,0.77,5.1,0.795,0.018,5608
1655129917,-3.998,13.73,1344.0,400.0,13657.0,20335,936.678,0.73,0.76,5.02,0.7829999999999999,0.018,5609
1655129918,-3.865,13.73,1297.0,400.0,13674.0,20336,936.674,0.71,0.74,4.92,0.767,0.017,5610
1655129919,-3.73,13.72,1318.0,400.0,13668.0,20338,936.671,0.69,0.71,4.73,0.738,0.017,5611
1655129920,-3.595,13.73,1341.0,400.0,13675.0,20338,936.67,0.69,0.72,4.75,0.74,0.017,5612
1655129921,-3.46,13.7,1302.0,400.0,13659.0,20335,936.689,0.71,0.73,4.87,0.759,0.017,5613
1655129922,-3.324,13.7,1373.0,400.0,13663.0,20323,936.685,0.71,0.74,4.91,0.7659999999999999,0.017,5614
1655129923,-3.187,13.74,1381.0,400.0,13656.0,20321,936.683,0.72,0.75,4.99,0.778,0.018,5615
1655129924,-3.05,13.79,1461.0,400.0,13638.0,20303,936.689,0.72,0.75,4.96,0.774,0.017,5616
1655129925,-2.912,13.75,1377.0,400.0,13655.0,20313,936.695,0.73,0.76,5.03,0.784,0.018,5617
1655129926,-2.774,13.73,1262.0,400.0,13676.0,20351,936.695,0.73,0.75,5.0,0.78,0.018,5618
1655129927,-2.635,13.8,1264.0,400.0,13666.0,20354,936.705,0.72,0.74,4.92,0.768,0.017,5619
1655129928,-2.496,13.8,1295.0,400.0,13663.0,20343,936.691,0.71,0.74,4.92,0.767,0.017,5620
1655129929,-2.356,13.76,1187.0,400.0,13683.0,20377,936.7,0.73,0.76,5.01,0.782,0.018,5621
1655129930,-2.215,13.99,1344.0,400.0,13647.0,20333,936.69,0.73,0.76,5.05,0.787,0.018,5622
1655129931,-2.074,14.34,1329.0,400.0,13661.0,20339,936.67,0.75,0.78,5.14,0.802,0.018,5623
1655129932,-1.932,14.56,1163.0,400.0,13689.0,20386,936.675,0.76,0.79,5.2,0.812,0.018,5624
1655129933,-1.79,14.73,929.0,400.0,13714.0,20437,936.685,0.76,0.79,5.2,0.8109999999999999,0.018,5625
1655129934,-1.6469999999999998,14.83,1149.0,400.0,13661.0,20381,936.7,0.74,0.77,5.11,0.7959999999999999,0.018,5626
1655129935,-1.503,14.91,1130.0,400.0,13683.0,20383,936.703,0.73,0.76,5.02,0.7829999999999999,0.018,5627
1655129936,-1.359,15.0,921.0,400.0,13711.0,20433,936.685,0.72,0.75,4.95,0.7709999999999999,0.017,5628
1655129937,-1.214,15.08,1057.0,400.0,13692.0,20399,936.673,0.73,0.75,5.0,0.779,0.018,5629
1655129938,-1.069,15.17,1174.0,400.0,13678.0,20370,936.671,0.72,0.74,4.93,0.768,0.017,5630
1655129939,-0.923,15.28,1197.0,400.0,13688.0,20361,936.661,0.7,0.73,4.83,0.753,0.017,5631
1655129940,-0.777,15.34,1186.0,400.0,13692.0,20370,936.66,0.69,0.72,4.74,0.7390000000000001,0.017,5632
1655129941,-0.63,15.42,1310.0,400.0,13657.0,20335,936.666,0.68,0.71,4.69,0.731,0.017,5633
1655129942,-0.482,15.51,1327.0,400.0,13669.0,20338,936.662,0.65,0.68,4.48,0.6990000000000001,0.016,5634
1655129943,-0.3339999999999999,15.5,1283.0,400.0,13683.0,20351,936.655,0.63,0.66,4.34,0.677,0.015,5635
1655129944,-0.185,15.6,1314.0,400.0,13671.0,20335,936.664,0.63,0.66,4.34,0.677,0.015,5636
1655129945,-0.036,15.63,1320.0,400.0,13678.0,20333,936.673,0.63,0.65,4.3,0.6709999999999999,0.015,5637
1655129946,0.114,15.61,1210.0,400.0,13691.0,20364,936.691,0.61,0.63,4.18,0.6509999999999999,0.015,5638
1655129947,0.265,15.73,996.0,400.0,13713.0,20415,936.705,0.59,0.62,4.09,0.638,0.0139999999999999,5639
1655129948,0.416,15.78,852.0,400.0,13733.0,20459,936.702,0.59,0.61,4.04,0.63,0.0139999999999999,5640
1655129949,0.568,15.8,1030.0,400.0,13686.0,20406,936.719,0.58,0.6,3.96,0.618,0.0139999999999999,5641
1655129950,0.72,15.83,1005.0,400.0,13702.0,20414,936.717,0.57,0.59,3.94,0.615,0.0139999999999999,5642
1655129951,0.873,15.85,774.0,400.0,13735.0,20473,936.721,0.58,0.61,4.02,0.627,0.0139999999999999,5643
1655129952,1.027,15.87,701.0,400.0,13740.0,20501,936.707,0.58,0.61,4.02,0.627,0.0139999999999999,5644
1655129953,1.181,15.91,692.0,400.0,13729.0,20507,936.691,0.58,0.6,3.96,0.618,0.0139999999999999,5645
1655129954,1.335,15.95,845.0,400.0,13686.0,20440,936.683,0.57,0.59,3.93,0.612,0.0139999999999999,5646
1655129955,1.491,15.93,1057.0,400.0,13666.0,20405,936.684,0.58,0.61,4.01,0.625,0.0139999999999999,5647
1655129956,1.6469999999999998,15.96,1251.0,400.0,13645.0,20358,936.678,0.6,0.62,4.1,0.64,0.0139999999999999,5648
1655129957,1.803,15.97,1222.0,400.0,13667.0,20364,936.686,0.63,0.65,4.32,0.6729999999999999,0.015,5649
1655129958,1.96,15.98,1023.0,400.0,13695.0,20404,936.698,0.64,0.66,4.38,0.6829999999999999,0.015,5650
1655129959,2.1180000000000003,16.07,1048.0,400.0,13686.0,20403,936.697,0.67,0.69,4.58,0.7140000000000001,0.016,5651
1655129960,2.276,15.96,1182.0,400.0,13668.0,20375,936.686,0.67,0.7,4.61,0.7190000000000001,0.016,5652
1655129961,2.435,15.48,1130.0,400.0,13683.0,20389,936.693,0.66,0.68,4.52,0.705,0.016,5653
1655129962,2.595,15.18,1117.0,400.0,13673.0,20376,936.689,0.66,0.68,4.53,0.706,0.016,5654
1655129963,2.755,15.05,1268.0,400.0,13645.0,20354,936.689,0.65,0.67,4.46,0.696,0.016,5655
1655129964,2.9160000000000004,14.92,1270.0,400.0,13651.0,20351,936.694,0.65,0.67,4.45,0.693,0.016,5656
1655129965,3.077,14.89,1199.0,400.0,13673.0,20372,936.696,0.62,0.65,4.3,0.67,0.015,5657
1655129966,3.239,14.87,1124.0,400.0,13678.0,20388,936.687,0.62,0.65,4.28,0.6679999999999999,0.015,5658
1655129967,3.401,14.81,914.0,400.0,13705.0,20445,936.688,0.62,0.65,4.29,0.669,0.015,5659
1655129968,3.565,14.81,896.0,400.0,13696.0,20441,936.68,0.62,0.64,4.25,0.6629999999999999,0.015,5660
1655129969,3.728,14.8,904.0,400.0,13700.0,20451,936.671,0.62,0.65,4.28,0.667,0.015,5661
1655129970,3.893,14.69,1015.0,400.0,13675.0,20419,936.668,0.63,0.66,4.37,0.6809999999999999,0.015,5662
1655129971,4.058,14.68,984.0,400.0,13679.0,20422,936.675,0.67,0.7,4.62,0.72,0.016,5663
1655129972,4.223,14.78,1000.0,400.0,13676.0,20413,936.683,0.68,0.7,4.66,0.727,0.016,5664
1655129973,4.388999999999999,14.71,944.0,400.0,13688.0,20427,936.679,0.68,0.7,4.65,0.725,0.016,5665
1655129974,4.556,14.71,854.0,400.0,13715.0,20459,936.686,0.68,0.7,4.65,0.725,0.016,5666
1655129975,4.724,14.68,695.0,400.0,13737.0,20498,936.697,0.67,0.7,4.61,0.718,0.016,5667
1655129976,4.892,14.73,658.0,400.0,13756.0,20536,936.692,0.64,0.67,4.41,0.688,0.016,5668
1655129977,5.06,14.69,648.0,400.0,13748.0,20540,936.693,0.64,0.66,4.38,0.6829999999999999,0.015,5669
1655129978,5.23,14.82,689.0,400.0,13738.0,20507,936.685,0.64,0.66,4.4,0.6859999999999999,0.016,5670
1655129979,5.399,14.82,684.0,400.0,13740.0,20505,936.682,0.65,0.67,4.44,0.693,0.016,5671
1655129980,5.57,14.82,676.0,400.0,13744.0,20514,936.666,0.65,0.68,4.47,0.6970000000000001,0.016,5672
1655129981,5.7410000000000005,14.75,688.0,400.0,13732.0,20506,936.662,0.65,0.67,4.47,0.6970000000000001,0.016,5673
1655129982,5.912999999999999,14.77,714.0,400.0,13719.0,20492,936.662,0.64,0.66,4.39,0.684,0.015,5674
1655129983,6.085,14.71,722.0,400.0,13724.0,20491,936.67,0.63,0.66,4.37,0.682,0.015,5675
1655129984,6.257999999999999,14.69,696.0,400.0,13713.0,20491,936.671,0.63,0.65,4.31,0.6729999999999999,0.015,5676
1655129985,6.432,14.74,695.0,400.0,13725.0,20503,936.663,0.62,0.65,4.28,0.667,0.015,5677
1655129986,6.606,14.71,687.0,400.0,13728.0,20511,936.669,0.61,0.63,4.16,0.649,0.015,5678
1655129987,6.781000000000001,14.68,696.0,400.0,13713.0,20492,936.664,0.61,0.63,4.19,0.653,0.015,5679
1655129988,6.956,14.72,695.0,400.0,13724.0,20505,936.669,0.6,0.62,4.1,0.64,0.0139999999999999,5680
1655129989,7.132000000000001,14.73,660.0,400.0,13745.0,20530,936.683,0.6,0.62,4.11,0.6409999999999999,0.0139999999999999,5681
1655129990,7.309,14.94,776.0,400.0,13697.0,20476,936.685,0.6,0.62,4.11,0.64,0.0139999999999999,5682
1655129991,7.486000000000001,15.37,900.0,400.0,13672.0,20445,936.682,0.59,0.61,4.05,0.631,0.0139999999999999,5683
1655129992,7.664,15.67,781.0,400.0,13712.0,20485,936.69,0.56,0.58,3.84,0.599,0.0139999999999999,5684
1655129993,7.843,15.81,772.0,400.0,13694.0,20476,936.689,0.54,0.56,3.71,0.579,0.013,5685
1655129994,8.022,15.94,827.0,400.0,13698.0,20477,936.685,0.52,0.54,3.56,0.555,0.013,5686
1655129995,8.202,16.01,825.0,400.0,13697.0,20468,936.691,0.51,0.53,3.48,0.542,0.012,5687
1655129996,8.382,16.13,711.0,400.0,13723.0,20497,936.692,0.49,0.51,3.38,0.526,0.012,5688
1655129997,8.562999999999999,16.14,659.0,400.0,13735.0,20528,936.694,0.47,0.49,3.22,0.503,0.011,5689
1655129998,8.745,16.2,631.0,400.0,13751.0,20562,936.695,0.45,0.47,3.12,0.487,0.011,5690
1655129999,8.927999999999999,16.25,628.0,400.0,13749.0,20567,936.685,0.53,0.55,3.64,0.568,0.013,5691
1655130000,9.111,16.25,675.0,400.0,13704.0,20516,936.677,0.57,0.6,3.94,0.615,0.0139999999999999,5692
1655130001,9.294,16.3,656.0,400.0,13732.0,20533,936.679,0.64,0.67,4.41,0.688,0.016,5693
1655130002,9.478,16.43,661.0,400.0,13738.0,20532,936.686,0.66,0.69,4.56,0.71,0.016,5694
1655130003,9.663,16.47,686.0,400.0,13710.0,20508,936.689,0.71,0.74,4.87,0.76,0.017,5695
1655130004,9.849,16.52,822.0,400.0,13679.0,20466,936.68,0.73,0.75,4.99,0.779,0.018,5696
1655130005,10.035,16.52,885.0,400.0,13676.0,20454,936.66,0.74,0.77,5.08,0.792,0.018,5697
1655130006,10.222,16.58,751.0,400.0,13698.0,20482,936.668,0.76,0.79,5.21,0.813,0.018,5698
1655130007,10.409,16.6,687.0,400.0,13723.0,20500,936.679,0.79,0.82,5.4,0.843,0.019,5699
1655130008,10.597,16.65,679.0,400.0,13707.0,20504,936.677,0.79,0.83,5.47,0.853,0.019,5700
1655130009,10.786,16.69,699.0,400.0,13712.0,20497,936.694,0.81,0.84,5.55,0.866,0.02,5701
1655130010,10.975,16.68,682.0,400.0,13713.0,20522,936.698,0.8,0.83,5.53,0.862,0.019,5702
1655130011,11.165,16.73,699.0,400.0,13703.0,20497,936.695,0.78,0.81,5.33,0.8320000000000001,0.019,5703
1655130012,11.356,16.78,683.0,400.0,13707.0,20506,936.688,0.77,0.8,5.29,0.825,0.019,5704
1655130013,11.547,16.75,674.0,400.0,13706.0,20517,936.695,0.77,0.8,5.32,0.8290000000000001,0.019,5705
1655130014,11.739,16.82,670.0,400.0,13720.0,20535,936.707,0.8,0.83,5.47,0.8540000000000001,0.019,5706
1655130015,11.932,16.97,599.0,400.0,13759.0,20595,936.703,0.81,0.84,5.55,0.865,0.02,5707
1655130016,12.125,17.02,559.0,400.0,13771.0,20631,936.69,0.81,0.84,5.55,0.865,0.02,5708
1655130017,12.319,17.13,532.0,400.0,13789.0,20668,936.69,0.8,0.83,5.49,0.856,0.019,5709
1655130018,12.513,17.21,503.0,400.0,13801.0,20696,936.691,0.78,0.81,5.35,0.835,0.019,5710
